time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp
1629936000,49358.2,46456.68,48996.44,34276.36,1618461768.41,46852.22,direct,,2021-08-26
1629849600,49257.74,47135.07,47690.54,25061.09,1208134772.96,48996.44,direct,,2021-08-25
1629763200,49859.97,47580.66,49521.06,28718.08,1399185980.56,47690.54,direct,,2021-08-24
1629676800,50513.83,49048.25,49289.71,30374.33,1515250474.77,49521.06,direct,,2021-08-23
1629590400,49512.19,48119.98,48867.87,16835.81,822323898.98,49289.71,direct,,2021-08-22
1629504000,49809.82,48330.03,49336.45,22928.52,1125508731.91,48867.87,direct,,2021-08-21
1629417600,49377.5,46652.0,46761.49,36326.2,1742574002.38,49336.45,direct,,2021-08-20
1629331200,47044.06,43982.21,44714.54,33300.5,1511027965.43,46761.49,direct,,2021-08-19
1629244800,46024.97,44240.9,44684.43,30513.78,1377529230.43,44714.54,direct,,2021-08-18
1629158400,47100.97,44438.79,45927.4,37125.87,1700658063.3,44684.43,direct,,2021-08-17
1629072000,48064.42,45681.1,47015.94,28459.99,1332377363.69,45927.4,direct,,2021-08-16
1628985600,47390.93,45595.22,47102.03,18032.86,836663894.85,47015.94,direct,,2021-08-15
1628899200,48136.25,46049.28,47832.93,23828.49,1120499538.82,47102.03,direct,,2021-08-14
1628812800,47890.79,44260.38,44425.52,34442.64,1595718853.28,47832.93,direct,,2021-08-13
1628726400,46214.21,43786.4,45556.69,35460.2,1588850342.27,44425.52,direct,,2021-08-12
1628640000,46763.89,45360.51,45601.03,30818.26,1421598811.69,45556.69,direct,,2021-08-11
1628553600,46707.56,44663.2,46292.61,35319.34,1609844198.85,45601.03,direct,,2021-08-10
1628467200,46476.01,42818.07,43827.75,49016.22,2219734084.88,46292.61,direct,,2021-08-09
1628380800,45310.33,43300.59,44617.96,39433.62,1745878741.47,43827.75,direct,,2021-08-08
1628294400,44731.51,42473.57,42852.18,50446.88,2199730007.61,44617.96,direct,,2021-08-07
1628208000,43363.62,39895.05,40888.18,48254.57,2009167763.65,42852.18,direct,,2021-08-06
1628121600,41409.14,37330.04,39738.56,59748.14,2357831521.97,40888.18,direct,,2021-08-05
1628035200,39961.11,37526.24,38189.3,34035.77,1318983897.48,39738.56,direct,,2021-08-04
1627948800,39779.45,37679.22,39158.53,38225.1,1466921591.54,38189.3,direct,,2021-08-03
1627862400,40446.6,38698.01,39870.76,33109.34,1308894644.03,39158.53,direct,,2021-08-02
1627776000,42584.65,39471.54,41474.72,33625.25,1385907257.88,39870.76,direct,,2021-08-01
1627689600,42373.59,41065.61,42231.83,25355.65,1056705603.97,41474.72,direct,,2021-07-31
1627603200,42301.76,38346.18,40030.52,42436.67,1698014609.78,42231.83,direct,,2021-07-30
1627516800,40633.62,39281.83,40030.01,31540.85,1257968294.92,40030.52,direct,,2021-07-29
1627430400,40906.09,38809.89,39496.69,66747.14,2662886395.8,40030.01,direct,,2021-07-28
1627344000,39535.5,36422.45,37269.52,58179.65,2197490232.78,39496.69,direct,,2021-07-27
1627257600,40553.85,35270.24,35369.93,100269.43,3840983132.28,37269.52,direct,,2021-07-26
1627171200,35382.63,33892.36,34282.56,22685.72,781929775.48,35369.93,direct,,2021-07-25
1627084800,34519.75,33429.09,33637.92,20217.05,686017155.75,34282.56,direct,,2021-07-24
1626998400,33637.93,32012.62,32299.47,23478.17,765209760.41,33637.92,direct,,2021-07-23
1626912000,32604.4,31738.48,32139.48,24409.69,785311959.3,32299.47,direct,,2021-07-22
1626825600,32814.13,29513.88,29795.55,48925.57,1538668590.41,32139.48,direct,,2021-07-21
1626739200,31063.88,29320.09,30847.55,43333.42,1291958152.32,29795.55,direct,,2021-07-20
1626652800,31907.17,30487.11,31806.3,38060.99,1179342118.61,30847.55,direct,,2021-07-19
1626566400,32446.17,31131.67,31546.64,25079.04,796652696.45,31806.3,direct,,2021-07-18
1626480000,31966.25,31194.16,31401.76,27922.98,881285396.92,31546.64,direct,,2021-07-17
1626393600,32256.94,31046.14,31867.46,25602.04,812765644.4,31401.76,direct,,2021-07-16
1626307200,33188.54,31133.75,32820.5,33647.48,1073939852.55,31867.46,direct,,2021-07-15
1626220800,33099.2,31601.99,32737.47,27262.01,883070516.73,32820.5,direct,,2021-07-14
1626134400,33335.54,32206.14,33088.51,25562.97,837278173.94,32737.47,direct,,2021-07-13
1626048000,34658.46,32660.38,34249.3,31074.01,1039311244.06,33088.51,direct,,2021-07-12
1625961600,34595.69,33335.4,33515.13,15724.2,533337900.01,34249.3,direct,,2021-07-11
1625875200,34253.5,33030.16,33804.2,19345.51,651899496.99,33515.13,direct,,2021-07-10
1625788800,34076.49,32274.31,32874.01,25677.95,853165387.13,33804.2,direct,,2021-07-09
1625702400,33934.31,32108.68,33880.79,47884.76,1573967671.27,32874.01,direct,,2021-07-08
1625616000,35066.82,33807.42,34237.66,21784.2,752074468.65,33880.79,direct,,2021-07-07
1625529600,35096.65,33558.75,33702.79,32844.8,1123145329.6,34237.66,direct,,2021-07-06
1625443200,35290.8,33151.51,35287.97,31526.39,1072690410.4,33702.79,direct,,2021-07-05
1625356800,35945.36,34390.95,34682.84,15950.93,563891553.21,35287.97,direct,,2021-07-04
1625270400,34944.91,33333.05,33804.54,17319.23,595117204.83,34682.84,direct,,2021-07-03
1625184000,33968.47,32715.18,33543.11,33082.4,1102040372.36,33804.54,direct,,2021-07-02
1625097600,35065.41,32757.33,35056.39,36889.93,1238732543.23,33543.11,direct,,2021-07-01
1625011200,36090.37,34062.04,35901.41,39796.96,1388243727.19,35056.39,direct,,2021-06-30
1624924800,36624.75,34243.82,34487.11,44215.51,1578253520.29,35901.41,direct,,2021-06-29
1624838400,35292.57,33890.86,34713.81,41259.21,1424168416.33,34487.11,direct,,2021-06-28
1624752000,34754.5,32031.15,32307.35,60403.96,2002954688.79,34713.81,direct,,2021-06-27
1624665600,32680.58,30190.9,31593.86,58331.1,1826363014.48,32307.35,direct,,2021-06-26
1624579200,35494.5,31290.25,34649.84,91636.1,3027434524.39,31593.86,direct,,2021-06-25
1624492800,35267.23,32340.83,33678.64,38755.56,1311147481.02,34649.84,direct,,2021-06-24
1624406400,34831.93,31790.02,32537.58,60338.69,2037061709.14,33678.64,direct,,2021-06-23
1624320000,33312.87,28908.07,31652.62,129940.61,4060734244.07,32537.58,direct,,2021-06-22
1624233600,35760.61,31284.7,35602.26,111039.05,3650731161.39,31652.62,direct,,2021-06-21
1624147200,36139.95,33377.82,35515.38,56525.29,1964614466.35,35602.26,direct,,2021-06-20
1624060800,36443.26,34863.17,35830.29,44782.25,1601193146.33,35515.38,direct,,2021-06-19
1623974400,38201.23,35158.89,38082.3,60242.99,2207651943.63,35830.29,direct,,2021-06-18
1623888000,39537.42,37386.57,38345.41,41591.09,1599770630.8,38082.3,direct,,2021-06-17
1623801600,40487.98,38122.04,40161.86,48107.62,1883613058.48,38345.41,direct,,2021-06-16
1623715200,41307.06,39526.69,40526.63,48248.1,1943860792.12,40161.86,direct,,2021-06-15
1623628800,41025.42,38755.79,39017.37,68729.09,2740589573.6,40526.63,direct,,2021-06-14
1623542400,39374.68,34802.24,35541.78,46353.98,1727291768.5,39017.37,direct,,2021-06-13
1623456000,37445.32,34655.21,37339.98,40619.14,1450138289.51,35541.78,direct,,2021-06-12
1623369600,37665.85,35981.84,36680.78,43119.67,1596038876.7,37339.98,direct,,2021-06-11
1623283200,38387.2,35821.05,37391.58,63052.49,2338112083.52,36680.78,direct,,2021-06-10
1623196800,37528.42,32435.18,33409.38,92280.57,3249553573.38,37391.58,direct,,2021-06-09
1623110400,34061.09,31034.35,33582.86,88483.79,2890313261.68,33409.38,direct,,2021-06-08
1623024000,36790.39,33367.12,35798.57,52209.55,1850311020.63,33582.86,direct,,2021-06-07
1622937600,36453.81,35264.34,35538.4,27469.69,986275148.28,35798.57,direct,,2021-06-06
1622851200,37911.76,34846.16,36861.5,39864.17,1444088532.56,35538.4,direct,,2021-06-05
1622764800,39273.49,35617.03,39229.66,49661.48,1837944242.33,36861.5,direct,,2021-06-04
1622678400,39482.46,37199.92,37576.98,41098.93,1586641442.02,39229.66,direct,,2021-06-03
1622592000,38225.18,35935.34,36683.51,39948.44,1494571249.19,37576.98,direct,,2021-06-02
1622505600,37910.19,35733.52,37290.83,44444.78,1626268789.21,36683.51,direct,,2021-06-01
1622419200,37512.8,34202.86,35662.59,50306.62,1821662523.97,37290.83,direct,,2021-05-31
1622332800,36481.62,33400.65,34611.58,37522.16,1325408340.1,35662.59,direct,,2021-05-30
1622246400,37307.1,33666.06,35680.92,60616.25,2127790128.94,34611.58,direct,,2021-05-29
1622160000,38879.6,34733.76,38538.84,85345.66,3104364367.82,35680.92,direct,,2021-05-28
1622073600,40408.95,37211.84,39295.08,46474.62,1804036815.09,38538.84,direct,,2021-05-27
1621987200,40854.81,37855.81,38387.36,66483.59,2607759779.42,39295.08,direct,,2021-05-26
1621900800,39842.9,36509.09,38837.76,66530.67,2529569055.97,38387.36,direct,,2021-05-25
1621814400,39945.35,34467.32,34716.84,106765.14,3981461441.04,38837.76,direct,,2021-05-24
1621728000,38304.55,31157.18,37491.5,131584.71,4494413873.1,34716.84,direct,,2021-05-23
1621641600,38841.92,35287.71,37350.39,74964.98,2808008188.27,37491.5,direct,,2021-05-22
1621555200,42252.07,33552.8,40597.4,120589.87,4573692788.95,37350.39,direct,,2021-05-21
1621468800,42520.03,35009.25,36771.87,139648.53,5531454912.79,40597.4,direct,,2021-05-20
1621382400,43564.34,29925.2,42886.02,290986.06,11120220854.77,36771.87,direct,,2021-05-19
1621296000,45819.36,42309.39,43552.14,71930.7,3159184422.64,42886.02,direct,,2021-05-18
1621209600,46665.19,42130.83,46490.71,134127.17,5896147491.21,43552.14,direct,,2021-05-17
1621123200,49808.83,43918.69,46775.29,79337.9,3693969204.75,46490.71,direct,,2021-05-16
1621036800,50710.05,46606.18,49887.96,53332.47,2591003797.63,46775.29,direct,,2021-05-15
1620950400,51554.66,48910.06,49700.6,42891.66,2156016499.66,49887.96,direct,,2021-05-14
1620864000,51377.99,47029.73,49504.08,119769.29,5919941739.84,49700.6,direct,,2021-05-13
1620777600,58005.44,49182.89,56747.52,74345.74,4035173480.67,49504.08,direct,,2021-05-12
1620691200,56928.37,54490.38,55870.01,42949.94,2395231325.24,56747.52,direct,,2021-05-11
1620604800,59587.03,54239.16,58294.18,71168.05,4067497161.41,55870.01,direct,,2021-05-10
1620518400,59276.99,56350.98,58943.13,45716.87,2645394205.33,58294.18,direct,,2021-05-09
1620432000,59521.69,56985.44,57374.33,37728.82,2211507566.18,58943.13,direct,,2021-05-08
1620345600,58695.29,55311.16,56441.94,42812.69,2439662460.45,57374.33,direct,,2021-05-07
1620259200,58392.76,55299.4,57506.88,50632.92,2878647496.02,56441.94,direct,,2021-05-06
1620172800,57944.11,52978.89,53244.07,56998.25,3200062630.96,57506.88,direct,,2021-05-05
1620086400,57226.81,53108.04,57195.07,64556.47,3556756117.3,53244.07,direct,,2021-05-04
1620000000,58963.84,56531.6,56623.51,41015.04,2371465902.34,57195.07,direct,,2021-05-03
1619913600,57934.82,56092.72,57843.16,21671.56,1230710822.31,56623.51,direct,,2021-05-02
1619827200,58498.65,57057.4,57757.97,26146.3,1511783659.93,57843.16,direct,,2021-05-01
1619740800,57984.34,53089.93,53581.58,48771.0,2719315702.2,57757.97,direct,,2021-04-30
1619654400,55217.24,52399.42,54877.94,43948.76,2359198137.55,53581.58,direct,,2021-04-29
1619568000,56461.55,53886.63,55073.48,42647.15,2339383717.48,54877.94,direct,,2021-04-28
1619481600,55490.94,53357.59,54062.29,40602.56,2220077233.11,55073.48,direct,,2021-04-27
1619395200,54389.71,48843.41,49120.97,61603.5,3254396664.97,54062.29,direct,,2021-04-26
1619308800,50576.4,47073.07,50115.99,44241.37,2176241676.28,49120.97,direct,,2021-04-25
1619222400,51223.86,48769.48,51178.03,33894.94,1695108976.06,50115.99,direct,,2021-04-24
1619136000,52112.75,47495.24,51717.61,105510.21,5241192198.03,51178.03,direct,,2021-04-23
1619049600,55458.61,50519.78,53803.25,84222.11,4488994737.96,51717.61,direct,,2021-04-22
1618963200,56801.94,53640.81,56496.06,41813.35,2312255459.33,53803.25,direct,,2021-04-21
1618876800,57101.05,53429.73,55680.11,55866.75,3091319805.6,56496.06,direct,,2021-04-20
1618790400,57590.64,54291.08,56246.82,48650.49,2732647682.18,55680.11,direct,,2021-04-19
1618704000,60393.33,52785.1,60056.07,112545.94,6264051811.58,56246.82,direct,,2021-04-18
1618617600,62541.21,59712.92,61416.41,34261.66,2093039585.66,60056.07,direct,,2021-04-17
1618531200,63567.11,60048.13,63233.03,57540.3,3544777400.64,61416.41,direct,,2021-04-16
1618444800,63826.89,62038.33,62964.27,34089.46,2146219571.03,63233.03,direct,,2021-04-15
1618358400,64859.81,61312.98,63558.48,64272.96,4066819695.96,62964.27,direct,,2021-04-14
1618272000,63682.32,59811.31,59845.76,52964.84,3299086696.94,63558.48,direct,,2021-04-13
1618185600,61233.29,59421.37,59980.45,31804.9,1913098388.79,59845.76,direct,,2021-04-12
1618099200,60673.37,59218.25,59784.8,20365.62,1218894531.01,59980.45,direct,,2021-04-11
1618012800,61193.5,57885.43,58106.85,38726.18,2322058695.22,59784.8,direct,,2021-04-10
1617926400,58881.94,57694.22,58084.46,21314.29,1241735091.75,58106.85,direct,,2021-04-09
1617840000,58150.23,55711.07,55951.98,25461.84,1458096433.7,58084.46,direct,,2021-04-08
1617753600,58628.19,55467.58,58010.35,50347.59,2855410824.81,55951.98,direct,,2021-04-07
1617667200,59464.31,57369.44,59119.56,26304.15,1535666142.46,58010.35,direct,,2021-04-06
1617580800,59235.68,56833.44,58219.43,24696.26,1439529332.47,59119.56,direct,,2021-04-05
1617494400,58493.73,56493.38,57074.97,19002.99,1093079652.2,58219.43,direct,,2021-04-04
